"id","registry","crossreg_euctr_id","is_crossreg_eudract"
"DRKS00000165","DRKS",NA,FALSE
"DRKS00000177","DRKS",NA,FALSE
"DRKS00000296","DRKS",NA,FALSE
"DRKS00000297","DRKS",NA,FALSE
"DRKS00000311","DRKS",NA,FALSE
"DRKS00000315","DRKS",NA,FALSE
"DRKS00000328","DRKS",NA,FALSE
"DRKS00000345","DRKS",NA,FALSE
"DRKS00000356","DRKS",NA,FALSE
"DRKS00000373","DRKS",NA,FALSE
"DRKS00000393","DRKS",NA,FALSE
"DRKS00000396","DRKS",NA,FALSE
"DRKS00000397","DRKS",NA,FALSE
"DRKS00000398","DRKS",NA,FALSE
"DRKS00000419","DRKS",NA,FALSE
"DRKS00000423","DRKS",NA,FALSE
"DRKS00000432","DRKS",NA,FALSE
"DRKS00000454","DRKS",NA,FALSE
"DRKS00000460","DRKS",NA,FALSE
"DRKS00000539","DRKS",NA,FALSE
"DRKS00000555","DRKS",NA,FALSE
"DRKS00000579","DRKS",NA,FALSE
"DRKS00000657","DRKS",NA,FALSE
"DRKS00000688","DRKS",NA,FALSE
"DRKS00000696","DRKS",NA,FALSE
"DRKS00000711","DRKS",NA,FALSE
"DRKS00000713","DRKS",NA,FALSE
"DRKS00000738","DRKS",NA,FALSE
"DRKS00000815","DRKS",NA,FALSE
"DRKS00001900","DRKS",NA,FALSE
"DRKS00003086","DRKS",NA,FALSE
"DRKS00003097","DRKS",NA,FALSE
"DRKS00003167","DRKS",NA,FALSE
"DRKS00003241","DRKS",NA,FALSE
"DRKS00003269","DRKS",NA,FALSE
"DRKS00003270","DRKS",NA,FALSE
"DRKS00003286","DRKS",NA,FALSE
"DRKS00003322","DRKS",NA,FALSE
"DRKS00003352","DRKS",NA,FALSE
"DRKS00003365","DRKS",NA,FALSE
"DRKS00003512","DRKS",NA,FALSE
"DRKS00003560","DRKS",NA,FALSE
"DRKS00003690","DRKS",NA,FALSE
"DRKS00003839","DRKS",NA,FALSE
"DRKS00003961","DRKS",NA,FALSE
"DRKS00004034","DRKS",NA,FALSE
"DRKS00004164","DRKS",NA,FALSE
"DRKS00004174","DRKS",NA,FALSE
"DRKS00004210","DRKS",NA,FALSE
"DRKS00004223","DRKS",NA,FALSE
"DRKS00004227","DRKS",NA,FALSE
"DRKS00004239","DRKS",NA,FALSE
"DRKS00004257","DRKS",NA,FALSE
"DRKS00004275","DRKS",NA,FALSE
"DRKS00004312","DRKS",NA,FALSE
"DRKS00004335","DRKS",NA,FALSE
"DRKS00004350","DRKS",NA,FALSE
"DRKS00004541","DRKS",NA,FALSE
"DRKS00004653","DRKS",NA,FALSE
"DRKS00004721","DRKS",NA,FALSE
"DRKS00004726","DRKS",NA,FALSE
"DRKS00004826","DRKS",NA,FALSE
"DRKS00005054","DRKS",NA,FALSE
"DRKS00005115","DRKS",NA,FALSE
"DRKS00005475","DRKS",NA,FALSE
"DRKS00005596","DRKS",NA,FALSE
"DRKS00005602","DRKS",NA,FALSE
"NCT00089804","ClinicalTrials.gov",NA,FALSE
"NCT00125567","ClinicalTrials.gov","2004-005234-39",TRUE
"NCT00125606","ClinicalTrials.gov",NA,FALSE
"NCT00126321","ClinicalTrials.gov",NA,FALSE
"NCT00132210","ClinicalTrials.gov",NA,FALSE
"NCT00137124","ClinicalTrials.gov",NA,FALSE
"NCT00148876","ClinicalTrials.gov",NA,FALSE
"NCT00150839","ClinicalTrials.gov",NA,FALSE
"NCT00151892","ClinicalTrials.gov","2004-004184-29",TRUE
"NCT00156338","ClinicalTrials.gov",NA,FALSE
"NCT00160966","ClinicalTrials.gov",NA,FALSE
"NCT00167596","ClinicalTrials.gov",NA,FALSE
"NCT00170274","ClinicalTrials.gov",NA,FALSE
"NCT00176046","ClinicalTrials.gov",NA,FALSE
"NCT00176410","ClinicalTrials.gov",NA,FALSE
"NCT00188136","ClinicalTrials.gov",NA,FALSE
"NCT00196209","ClinicalTrials.gov",NA,FALSE
"NCT00199004","ClinicalTrials.gov",NA,FALSE
"NCT00199017","ClinicalTrials.gov",NA,FALSE
"NCT00204568","ClinicalTrials.gov",NA,FALSE
"NCT00215683","ClinicalTrials.gov",NA,FALSE
"NCT00223041","ClinicalTrials.gov",NA,FALSE
"NCT00237978","ClinicalTrials.gov",NA,FALSE
"NCT00268138","ClinicalTrials.gov",NA,FALSE
"NCT00273624","ClinicalTrials.gov",NA,FALSE
"NCT00276978","ClinicalTrials.gov",NA,FALSE
"NCT00278265","ClinicalTrials.gov",NA,FALSE
"NCT00290667","ClinicalTrials.gov",NA,FALSE
"NCT00298324","ClinicalTrials.gov","2005-006178-86",TRUE
"NCT00298909","ClinicalTrials.gov",NA,FALSE
"NCT00319111","ClinicalTrials.gov",NA,FALSE
"NCT00323661","ClinicalTrials.gov",NA,FALSE
"NCT00325221","ClinicalTrials.gov",NA,FALSE
"NCT00331721","ClinicalTrials.gov",NA,FALSE
"NCT00368264","ClinicalTrials.gov","2005-004067-30",TRUE
"NCT00390702","ClinicalTrials.gov",NA,FALSE
"NCT00391534","ClinicalTrials.gov","2006-003834-14",TRUE
"NCT00405873","ClinicalTrials.gov",NA,FALSE
"NCT00409799","ClinicalTrials.gov",NA,FALSE
"NCT00412451","ClinicalTrials.gov",NA,FALSE
"NCT00422201","ClinicalTrials.gov",NA,FALSE
"NCT00425425","ClinicalTrials.gov","2006-001097-24",TRUE
"NCT00433459","ClinicalTrials.gov","2006-000995-33",TRUE
"NCT00434616","ClinicalTrials.gov","2006-001825-24",TRUE
"NCT00436098","ClinicalTrials.gov",NA,FALSE
"NCT00440310","ClinicalTrials.gov",NA,FALSE
"NCT00445575","ClinicalTrials.gov",NA,FALSE
"NCT00447876","ClinicalTrials.gov","2004-002533-39",TRUE
"NCT00452192","ClinicalTrials.gov",NA,FALSE
"NCT00457951","ClinicalTrials.gov",NA,FALSE
"NCT00464893","ClinicalTrials.gov","2006-002727-16",TRUE
"NCT00486226","ClinicalTrials.gov",NA,FALSE
"NCT00495859","ClinicalTrials.gov",NA,FALSE
"NCT00496067","ClinicalTrials.gov",NA,FALSE
"NCT00507494","ClinicalTrials.gov",NA,FALSE
"NCT00510588","ClinicalTrials.gov",NA,FALSE
"NCT00510705","ClinicalTrials.gov",NA,FALSE
"NCT00510822","ClinicalTrials.gov","2007-001335-54",TRUE
"NCT00511160","ClinicalTrials.gov",NA,FALSE
"NCT00511277","ClinicalTrials.gov",NA,FALSE
"NCT00512980","ClinicalTrials.gov","2007-003467-48",TRUE
"NCT00514423","ClinicalTrials.gov",NA,FALSE
"NCT00525668","ClinicalTrials.gov","2006-006323-39",TRUE
"NCT00535847","ClinicalTrials.gov",NA,FALSE
"NCT00540631","ClinicalTrials.gov","2006-000934-11",TRUE
"NCT00542828","ClinicalTrials.gov","2007-002532-28",TRUE
"NCT00544583","ClinicalTrials.gov",NA,FALSE
"NCT00545441","ClinicalTrials.gov",NA,FALSE
"NCT00546845","ClinicalTrials.gov",NA,FALSE
"NCT00546975","ClinicalTrials.gov",NA,FALSE
"NCT00558662","ClinicalTrials.gov",NA,FALSE
"NCT00559286","ClinicalTrials.gov","2007-002765-12",TRUE
"NCT00560768","ClinicalTrials.gov",NA,FALSE
"NCT00561587","ClinicalTrials.gov",NA,FALSE
"NCT00564993","ClinicalTrials.gov","2007-003461-41",TRUE
"NCT00569257","ClinicalTrials.gov","2007-002663-26",TRUE
"NCT00570713","ClinicalTrials.gov",NA,FALSE
"NCT00571753","ClinicalTrials.gov","2007-000224-41",TRUE
"NCT00574613","ClinicalTrials.gov","2007-002015-38",TRUE
"NCT00578097","ClinicalTrials.gov","2007-002999-34",TRUE
"NCT00586794","ClinicalTrials.gov",NA,FALSE
"NCT00596986","ClinicalTrials.gov",NA,FALSE
"NCT00599495","ClinicalTrials.gov",NA,FALSE
"NCT00605683","ClinicalTrials.gov","2007-002963-28",TRUE
"NCT00612898","ClinicalTrials.gov",NA,FALSE
"NCT00613496","ClinicalTrials.gov","2007-003262-17",TRUE
"NCT00613860","ClinicalTrials.gov",NA,FALSE
"NCT00617578","ClinicalTrials.gov",NA,FALSE
"NCT00621114","ClinicalTrials.gov",NA,FALSE
"NCT00623415","ClinicalTrials.gov","2006-005262-39",TRUE
"NCT00623584","ClinicalTrials.gov",NA,FALSE
"NCT00625222","ClinicalTrials.gov",NA,FALSE
"NCT00628797","ClinicalTrials.gov",NA,FALSE
"NCT00629135","ClinicalTrials.gov",NA,FALSE
"NCT00631475","ClinicalTrials.gov",NA,FALSE
"NCT00633698","ClinicalTrials.gov","2006-005710-12",TRUE
"NCT00637104","ClinicalTrials.gov",NA,FALSE
"NCT00637442","ClinicalTrials.gov",NA,FALSE
"NCT00637676","ClinicalTrials.gov",NA,FALSE
"NCT00639834","ClinicalTrials.gov",NA,FALSE
"NCT00642928","ClinicalTrials.gov","2007-003512-57",TRUE
"NCT00647192","ClinicalTrials.gov","2007-002119-17",TRUE
"NCT00653731","ClinicalTrials.gov",NA,FALSE
"NCT00663455","ClinicalTrials.gov",NA,FALSE
"NCT00678756","ClinicalTrials.gov",NA,FALSE
"NCT00682747","ClinicalTrials.gov",NA,FALSE
"NCT00690612","ClinicalTrials.gov",NA,FALSE
"NCT00691002","ClinicalTrials.gov",NA,FALSE
"NCT00691912","ClinicalTrials.gov",NA,FALSE
"NCT00696332","ClinicalTrials.gov",NA,FALSE
"NCT00696956","ClinicalTrials.gov",NA,FALSE
"NCT00704002","ClinicalTrials.gov",NA,FALSE
"NCT00707304","ClinicalTrials.gov",NA,FALSE
"NCT00709098","ClinicalTrials.gov",NA,FALSE
"NCT00709956","ClinicalTrials.gov",NA,FALSE
"NCT00711113","ClinicalTrials.gov",NA,FALSE
"NCT00711360","ClinicalTrials.gov",NA,FALSE
"NCT00717639","ClinicalTrials.gov","2007-006014-41",TRUE
"NCT00727012","ClinicalTrials.gov",NA,FALSE
"NCT00727181","ClinicalTrials.gov",NA,FALSE
"NCT00727493","ClinicalTrials.gov",NA,FALSE
"NCT00732329","ClinicalTrials.gov",NA,FALSE
"NCT00735722","ClinicalTrials.gov",NA,FALSE
"NCT00739635","ClinicalTrials.gov","2007-007835-16",TRUE
"NCT00742443","ClinicalTrials.gov",NA,FALSE
"NCT00753155","ClinicalTrials.gov",NA,FALSE
"NCT00753350","ClinicalTrials.gov",NA,FALSE
"NCT00754663","ClinicalTrials.gov",NA,FALSE
"NCT00754975","ClinicalTrials.gov",NA,FALSE
"NCT00756873","ClinicalTrials.gov",NA,FALSE
"NCT00758407","ClinicalTrials.gov",NA,FALSE
"NCT00761280","ClinicalTrials.gov",NA,FALSE
"NCT00762632","ClinicalTrials.gov",NA,FALSE
"NCT00764075","ClinicalTrials.gov",NA,FALSE
"NCT00768846","ClinicalTrials.gov",NA,FALSE
"NCT00773565","ClinicalTrials.gov",NA,FALSE
"NCT00776191","ClinicalTrials.gov","2005-005434-12",TRUE
"NCT00776230","ClinicalTrials.gov",NA,FALSE
"NCT00776906","ClinicalTrials.gov",NA,FALSE
"NCT00777127","ClinicalTrials.gov","2007-004884-24",TRUE
"NCT00779714","ClinicalTrials.gov","2008-001686-28",TRUE
"NCT00781053","ClinicalTrials.gov","2008-001265-28",TRUE
"NCT00781807","ClinicalTrials.gov",NA,FALSE
"NCT00782080","ClinicalTrials.gov",NA,FALSE
"NCT00782405","ClinicalTrials.gov",NA,FALSE
"NCT00786552","ClinicalTrials.gov",NA,FALSE
"NCT00787683","ClinicalTrials.gov",NA,FALSE
"NCT00794482","ClinicalTrials.gov",NA,FALSE
"NCT00802347","ClinicalTrials.gov",NA,FALSE
"NCT00806468","ClinicalTrials.gov",NA,FALSE
"NCT00808600","ClinicalTrials.gov",NA,FALSE
"NCT00810095","ClinicalTrials.gov",NA,FALSE
"NCT00810433","ClinicalTrials.gov",NA,FALSE
"NCT00812019","ClinicalTrials.gov","2007-003715-32",TRUE
"NCT00812799","ClinicalTrials.gov",NA,FALSE
"NCT00818181","ClinicalTrials.gov","2007-006053-24",TRUE
"NCT00819572","ClinicalTrials.gov",NA,FALSE
"NCT00820599","ClinicalTrials.gov",NA,FALSE
"NCT00823173","ClinicalTrials.gov",NA,FALSE
"NCT00823225","ClinicalTrials.gov","2007-005916-15",TRUE
"NCT00826475","ClinicalTrials.gov",NA,FALSE
"NCT00827008","ClinicalTrials.gov","2008-001432-13",TRUE
"NCT00827619","ClinicalTrials.gov",NA,FALSE
"NCT00829192","ClinicalTrials.gov",NA,FALSE
"NCT00840775","ClinicalTrials.gov",NA,FALSE
"NCT00842959","ClinicalTrials.gov",NA,FALSE
"NCT00843960","ClinicalTrials.gov",NA,FALSE
"NCT00850499","ClinicalTrials.gov",NA,FALSE
"NCT00852020","ClinicalTrials.gov",NA,FALSE
"NCT00852059","ClinicalTrials.gov",NA,FALSE
"NCT00853866","ClinicalTrials.gov","2005-001604-36",TRUE
"NCT00854256","ClinicalTrials.gov",NA,FALSE
"NCT00854802","ClinicalTrials.gov","2008-004605-34",TRUE
"NCT00854893","ClinicalTrials.gov",NA,FALSE
"NCT00856505","ClinicalTrials.gov",NA,FALSE
"NCT00862160","ClinicalTrials.gov",NA,FALSE
"NCT00865501","ClinicalTrials.gov",NA,FALSE
"NCT00866684","ClinicalTrials.gov",NA,FALSE
"NCT00866944","ClinicalTrials.gov",NA,FALSE
"NCT00869011","ClinicalTrials.gov",NA,FALSE
"NCT00870155","ClinicalTrials.gov","2007-001480-30",TRUE
"NCT00871026","ClinicalTrials.gov",NA,FALSE
"NCT00871091","ClinicalTrials.gov",NA,FALSE
"NCT00872547","ClinicalTrials.gov",NA,FALSE
"NCT00872846","ClinicalTrials.gov",NA,FALSE
"NCT00875888","ClinicalTrials.gov",NA,FALSE
"NCT00876759","ClinicalTrials.gov",NA,FALSE
"NCT00876772","ClinicalTrials.gov",NA,FALSE
"NCT00878046","ClinicalTrials.gov",NA,FALSE
"NCT00878917","ClinicalTrials.gov",NA,FALSE
"NCT00880230","ClinicalTrials.gov",NA,FALSE
"NCT00881257","ClinicalTrials.gov",NA,FALSE
"NCT00883714","ClinicalTrials.gov",NA,FALSE
"NCT00883961","ClinicalTrials.gov",NA,FALSE
"NCT00884338","ClinicalTrials.gov",NA,FALSE
"NCT00884364","ClinicalTrials.gov",NA,FALSE
"NCT00884598","ClinicalTrials.gov","2008-004573-17",TRUE
"NCT00887276","ClinicalTrials.gov","2005-000771-18",TRUE
"NCT00888095","ClinicalTrials.gov",NA,FALSE
"NCT00890253","ClinicalTrials.gov",NA,FALSE
"NCT00893685","ClinicalTrials.gov",NA,FALSE
"NCT00894569","ClinicalTrials.gov","2008-003174-18",TRUE
"NCT00895297","ClinicalTrials.gov","2008-001361-29",TRUE
"NCT00895505","ClinicalTrials.gov",NA,FALSE
"NCT00899964","ClinicalTrials.gov",NA,FALSE
"NCT00905944","ClinicalTrials.gov",NA,FALSE
"NCT00909012","ClinicalTrials.gov",NA,FALSE
"NCT00910195","ClinicalTrials.gov",NA,FALSE
"NCT00910936","ClinicalTrials.gov",NA,FALSE
"NCT00911027","ClinicalTrials.gov",NA,FALSE
"NCT00912561","ClinicalTrials.gov",NA,FALSE
"NCT00914680","ClinicalTrials.gov",NA,FALSE
"NCT00915486","ClinicalTrials.gov",NA,FALSE
"NCT00919958","ClinicalTrials.gov",NA,FALSE
"NCT00920582","ClinicalTrials.gov",NA,FALSE
"NCT00921024","ClinicalTrials.gov",NA,FALSE
"NCT00927134","ClinicalTrials.gov",NA,FALSE
"NCT00929318","ClinicalTrials.gov",NA,FALSE
"NCT00930241","ClinicalTrials.gov",NA,FALSE
"NCT00932724","ClinicalTrials.gov","2008-005536-32",TRUE
"NCT00936234","ClinicalTrials.gov",NA,FALSE
"NCT00939939","ClinicalTrials.gov",NA,FALSE
"NCT00946374","ClinicalTrials.gov",NA,FALSE
"NCT00946920","ClinicalTrials.gov","2008-005276-27",TRUE
"NCT00949000","ClinicalTrials.gov",NA,FALSE
"NCT00949065","ClinicalTrials.gov","2007-007794-23",TRUE
"NCT00953602","ClinicalTrials.gov",NA,FALSE
"NCT00953966","ClinicalTrials.gov",NA,FALSE
"NCT00967343","ClinicalTrials.gov","2008-008198-73",TRUE
"NCT00968448","ClinicalTrials.gov",NA,FALSE
"NCT00983138","ClinicalTrials.gov","2008-006300-27",TRUE
"NCT00985179","ClinicalTrials.gov",NA,FALSE
"NCT00986440","ClinicalTrials.gov",NA,FALSE
"NCT00989963","ClinicalTrials.gov",NA,FALSE
"NCT00990314","ClinicalTrials.gov",NA,FALSE
"NCT00992394","ClinicalTrials.gov","2008-004439-39",TRUE
"NCT00992576","ClinicalTrials.gov","2008-005312-18",TRUE
"NCT00993967","ClinicalTrials.gov",NA,FALSE
"NCT00996229","ClinicalTrials.gov",NA,FALSE
"NCT01001468","ClinicalTrials.gov",NA,FALSE
"NCT01004198","ClinicalTrials.gov",NA,FALSE
"NCT01010711","ClinicalTrials.gov",NA,FALSE
"NCT01012921","ClinicalTrials.gov",NA,FALSE
"NCT01013168","ClinicalTrials.gov",NA,FALSE
"NCT01013233","ClinicalTrials.gov",NA,FALSE
"NCT01014442","ClinicalTrials.gov","2009-012231-15",TRUE
"NCT01014871","ClinicalTrials.gov",NA,FALSE
"NCT01018069","ClinicalTrials.gov","2009-013669-25",TRUE
"NCT01018953","ClinicalTrials.gov","2009-013222-16",TRUE
"NCT01019174","ClinicalTrials.gov",NA,FALSE
"NCT01023269","ClinicalTrials.gov",NA,FALSE
"NCT01023282","ClinicalTrials.gov",NA,FALSE
"NCT01032252","ClinicalTrials.gov",NA,FALSE
"NCT01035203","ClinicalTrials.gov",NA,FALSE
"NCT01035853","ClinicalTrials.gov",NA,FALSE
"NCT01036438","ClinicalTrials.gov",NA,FALSE
"NCT01037881","ClinicalTrials.gov","2009-013792-22",TRUE
"NCT01037907","ClinicalTrials.gov",NA,FALSE
"NCT01043848","ClinicalTrials.gov",NA,FALSE
"NCT01047839","ClinicalTrials.gov",NA,FALSE
"NCT01048411","ClinicalTrials.gov","2004-001760-46",TRUE
"NCT01051310","ClinicalTrials.gov",NA,FALSE
"NCT01054391","ClinicalTrials.gov",NA,FALSE
"NCT01057160","ClinicalTrials.gov",NA,FALSE
"NCT01058369","ClinicalTrials.gov",NA,FALSE
"NCT01058759","ClinicalTrials.gov",NA,FALSE
"NCT01060423","ClinicalTrials.gov","2009-014728-44",TRUE
"NCT01060878","ClinicalTrials.gov",NA,FALSE
"NCT01061190","ClinicalTrials.gov","2008-007031-41",TRUE
"NCT01064583","ClinicalTrials.gov",NA,FALSE
"NCT01066442","ClinicalTrials.gov","2009-013886-24",TRUE
"NCT01069601","ClinicalTrials.gov","2009-017052-27",TRUE
"NCT01069965","ClinicalTrials.gov","2009-013328-21",TRUE
"NCT01070251","ClinicalTrials.gov",NA,FALSE
"NCT01071135","ClinicalTrials.gov",NA,FALSE
"NCT01071187","ClinicalTrials.gov","2009-015537-67",TRUE
"NCT01073358","ClinicalTrials.gov",NA,FALSE
"NCT01074671","ClinicalTrials.gov",NA,FALSE
"NCT01078415","ClinicalTrials.gov",NA,FALSE
"NCT01079637","ClinicalTrials.gov",NA,FALSE
"NCT01080963","ClinicalTrials.gov","2007-004611-61",TRUE
"NCT01081574","ClinicalTrials.gov","2009-012013-22",TRUE
"NCT01083004","ClinicalTrials.gov",NA,FALSE
"NCT01083472","ClinicalTrials.gov",NA,FALSE
"NCT01084681","ClinicalTrials.gov",NA,FALSE
"NCT01085292","ClinicalTrials.gov","2010-019148-38",TRUE
"NCT01088256","ClinicalTrials.gov","2009-015496-27",TRUE
"NCT01088308","ClinicalTrials.gov",NA,FALSE
"NCT01091116","ClinicalTrials.gov","2009-014918-99",TRUE
"NCT01095510","ClinicalTrials.gov","2011-000369-11",TRUE
"NCT01096277","ClinicalTrials.gov",NA,FALSE
"NCT01098565","ClinicalTrials.gov",NA,FALSE
"NCT01101906","ClinicalTrials.gov","2010-018739-17",TRUE
"NCT01108133","ClinicalTrials.gov",NA,FALSE
"NCT01109966","ClinicalTrials.gov",NA,FALSE
"NCT01110070","ClinicalTrials.gov",NA,FALSE
"NCT01112137","ClinicalTrials.gov",NA,FALSE
"NCT01116024","ClinicalTrials.gov",NA,FALSE
"NCT01117649","ClinicalTrials.gov",NA,FALSE
"NCT01118455","ClinicalTrials.gov",NA,FALSE
"NCT01119053","ClinicalTrials.gov",NA,FALSE
"NCT01126866","ClinicalTrials.gov",NA,FALSE
"NCT01128751","ClinicalTrials.gov",NA,FALSE
"NCT01129999","ClinicalTrials.gov",NA,FALSE
"NCT01133145","ClinicalTrials.gov",NA,FALSE
"NCT01134757","ClinicalTrials.gov",NA,FALSE
"NCT01139177","ClinicalTrials.gov",NA,FALSE
"NCT01139424","ClinicalTrials.gov",NA,FALSE
"NCT01140451","ClinicalTrials.gov","2010-019692-30",TRUE
"NCT01140555","ClinicalTrials.gov",NA,FALSE
"NCT01141075","ClinicalTrials.gov",NA,FALSE
"NCT01144429","ClinicalTrials.gov","2008-008448-26",TRUE
"NCT01148264","ClinicalTrials.gov","2010-018665-30",TRUE
"NCT01156220","ClinicalTrials.gov",NA,FALSE
"NCT01166321","ClinicalTrials.gov","2009-016683-36",TRUE
"NCT01166542","ClinicalTrials.gov",NA,FALSE
"NCT01168557","ClinicalTrials.gov",NA,FALSE
"NCT01170624","ClinicalTrials.gov",NA,FALSE
"NCT01175694","ClinicalTrials.gov",NA,FALSE
"NCT01178437","ClinicalTrials.gov",NA,FALSE
"NCT01178905","ClinicalTrials.gov",NA,FALSE
"NCT01186783","ClinicalTrials.gov",NA,FALSE
"NCT01187797","ClinicalTrials.gov",NA,FALSE
"NCT01191632","ClinicalTrials.gov",NA,FALSE
"NCT01195896","ClinicalTrials.gov",NA,FALSE
"NCT01199133","ClinicalTrials.gov","2009-011999-30",TRUE
"NCT01199783","ClinicalTrials.gov",NA,FALSE
"NCT01208649","ClinicalTrials.gov",NA,FALSE
"NCT01211873","ClinicalTrials.gov",NA,FALSE
"NCT01218516","ClinicalTrials.gov","2010-022229-13",TRUE
"NCT01225835","ClinicalTrials.gov","2010-019411-37",TRUE
"NCT01226238","ClinicalTrials.gov",NA,FALSE
"NCT01227304","ClinicalTrials.gov",NA,FALSE
"NCT01228162","ClinicalTrials.gov",NA,FALSE
"NCT01229033","ClinicalTrials.gov",NA,FALSE
"NCT01229475","ClinicalTrials.gov",NA,FALSE
"NCT01230138","ClinicalTrials.gov",NA,FALSE
"NCT01231854","ClinicalTrials.gov","2009-017520-88",TRUE
"NCT01234389","ClinicalTrials.gov",NA,FALSE
"NCT01240694","ClinicalTrials.gov",NA,FALSE
"NCT01241968","ClinicalTrials.gov",NA,FALSE
"NCT01242358","ClinicalTrials.gov",NA,FALSE
"NCT01246024","ClinicalTrials.gov",NA,FALSE
"NCT01248910","ClinicalTrials.gov",NA,FALSE
"NCT01251809","ClinicalTrials.gov",NA,FALSE
"NCT01258023","ClinicalTrials.gov","2010-022871-78",TRUE
"NCT01258153","ClinicalTrials.gov",NA,FALSE
"NCT01259518","ClinicalTrials.gov",NA,FALSE
"NCT01260558","ClinicalTrials.gov",NA,FALSE
"NCT01262196","ClinicalTrials.gov",NA,FALSE
"NCT01264146","ClinicalTrials.gov",NA,FALSE
"NCT01264172","ClinicalTrials.gov",NA,FALSE
"NCT01266200","ClinicalTrials.gov",NA,FALSE
"NCT01271322","ClinicalTrials.gov",NA,FALSE
"NCT01273688","ClinicalTrials.gov",NA,FALSE
"NCT01277575","ClinicalTrials.gov",NA,FALSE
"NCT01278056","ClinicalTrials.gov",NA,FALSE
"NCT01280019","ClinicalTrials.gov",NA,FALSE
"NCT01285583","ClinicalTrials.gov",NA,FALSE
"NCT01289145","ClinicalTrials.gov",NA,FALSE
"NCT01291810","ClinicalTrials.gov",NA,FALSE
"NCT01294813","ClinicalTrials.gov",NA,FALSE
"NCT01298830","ClinicalTrials.gov","2007-004516-31",TRUE
"NCT01316406","ClinicalTrials.gov",NA,FALSE
"NCT01317446","ClinicalTrials.gov",NA,FALSE
"NCT01318148","ClinicalTrials.gov","2009-015159-26",TRUE
"NCT01318785","ClinicalTrials.gov",NA,FALSE
"NCT01320280","ClinicalTrials.gov",NA,FALSE
"NCT01326208","ClinicalTrials.gov",NA,FALSE
"NCT01327703","ClinicalTrials.gov","2010-019267-11",TRUE
"NCT01329601","ClinicalTrials.gov",NA,FALSE
"NCT01332773","ClinicalTrials.gov",NA,FALSE
"NCT01338922","ClinicalTrials.gov",NA,FALSE
"NCT01341158","ClinicalTrials.gov",NA,FALSE
"NCT01341340","ClinicalTrials.gov",NA,FALSE
"NCT01342601","ClinicalTrials.gov",NA,FALSE
"NCT01345526","ClinicalTrials.gov",NA,FALSE
"NCT01348269","ClinicalTrials.gov","2010-019415-38",TRUE
"NCT01348425","ClinicalTrials.gov",NA,FALSE
"NCT01349790","ClinicalTrials.gov","2009-014589-24",TRUE
"NCT01351272","ClinicalTrials.gov","2008-006242-26",TRUE
"NCT01352741","ClinicalTrials.gov","2010-019998-14",TRUE
"NCT01353586","ClinicalTrials.gov",NA,FALSE
"NCT01357460","ClinicalTrials.gov",NA,FALSE
"NCT01362361","ClinicalTrials.gov","2010-023050-37",TRUE
"NCT01363895","ClinicalTrials.gov",NA,FALSE
"NCT01363921","ClinicalTrials.gov",NA,FALSE
"NCT01365780","ClinicalTrials.gov",NA,FALSE
"NCT01367691","ClinicalTrials.gov",NA,FALSE
"NCT01374789","ClinicalTrials.gov","2009-015119-42",TRUE
"NCT01377558","ClinicalTrials.gov",NA,FALSE
"NCT01378624","ClinicalTrials.gov",NA,FALSE
"NCT01382914","ClinicalTrials.gov",NA,FALSE
"NCT01384994","ClinicalTrials.gov",NA,FALSE
"NCT01385735","ClinicalTrials.gov",NA,FALSE
"NCT01387555","ClinicalTrials.gov",NA,FALSE
"NCT01388998","ClinicalTrials.gov",NA,FALSE
"NCT01391078","ClinicalTrials.gov",NA,FALSE
"NCT01393275","ClinicalTrials.gov",NA,FALSE
"NCT01397149","ClinicalTrials.gov","2010-023022-20",TRUE
"NCT01400360","ClinicalTrials.gov",NA,FALSE
"NCT01403064","ClinicalTrials.gov",NA,FALSE
"NCT01403116","ClinicalTrials.gov",NA,FALSE
"NCT01404234","ClinicalTrials.gov",NA,FALSE
"NCT01405235","ClinicalTrials.gov",NA,FALSE
"NCT01409733","ClinicalTrials.gov",NA,FALSE
"NCT01409850","ClinicalTrials.gov",NA,FALSE
"NCT01410903","ClinicalTrials.gov",NA,FALSE
"NCT01412190","ClinicalTrials.gov",NA,FALSE
"NCT01413815","ClinicalTrials.gov",NA,FALSE
"NCT01418820","ClinicalTrials.gov",NA,FALSE
"NCT01422720","ClinicalTrials.gov","2009-012587-14",TRUE
"NCT01427985","ClinicalTrials.gov",NA,FALSE
"NCT01431118","ClinicalTrials.gov",NA,FALSE
"NCT01431222","ClinicalTrials.gov",NA,FALSE
"NCT01434914","ClinicalTrials.gov",NA,FALSE
"NCT01435746","ClinicalTrials.gov",NA,FALSE
"NCT01447758","ClinicalTrials.gov",NA,FALSE
"NCT01448798","ClinicalTrials.gov",NA,FALSE
"NCT01449890","ClinicalTrials.gov",NA,FALSE
"NCT01457833","ClinicalTrials.gov",NA,FALSE
"NCT01458015","ClinicalTrials.gov",NA,FALSE
"NCT01462721","ClinicalTrials.gov",NA,FALSE
"NCT01468194","ClinicalTrials.gov",NA,FALSE
"NCT01468220","ClinicalTrials.gov",NA,FALSE
"NCT01473966","ClinicalTrials.gov",NA,FALSE
"NCT01475396","ClinicalTrials.gov",NA,FALSE
"NCT01484249","ClinicalTrials.gov",NA,FALSE
"NCT01497002","ClinicalTrials.gov",NA,FALSE
"NCT01501916","ClinicalTrials.gov",NA,FALSE
